24-3-10-8-16_4-1-2-2-16-0.5,0.021451425,0.03483151
24-3-8-16-16_4-1-2-2-16-0.5,0.020075293,0.033275902
24-3-8-8-16_4-1-2-2-16-0.9,0.02023663,0.033711296
24-2-9-8-16_4-1-2-2-16-0.95,0.020327166,0.033444855
24-2-8-8-16_4-1-2-2-16-0.75,0.022613108,0.0342708
18-4-8-8-16_4-1-2-2-16-0.5,0.023898087,0.038370818
24-3-9-16-16_4-1-2-2-16-0.5,0.020407835,0.033459
18-3-10-8-16_4-1-2-2-16-0.75,0.020865113,0.03420837
18-5-10-8-16_4-1-2-2-16-0.75,0.020065794,0.03306443
24-3-8-8-16_4-1-2-2-16-0.9,0.023830596,0.037269093
24-3-10-16-16_4-1-2-2-16-0.5,0.020137299,0.03332778
18-4-9-8-16_4-1-2-2-16-0.5,0.02092254,0.034287386
24-3-9-8-16_4-1-2-2-16-0.9,0.020138763,0.03325863
24-5-8-8-16_4-1-2-2-16-0.75,0.020584945,0.03393022
18-4-8-16-16_4-1-2-2-16-0.5,0.019927356,0.03315633
24-3-8-8-16_4-1-2-2-16-0.75,0.02014928,0.033131674
18-4-10-8-16_4-1-2-2-16-0.5,0.020337071,0.033694245
18-4-9-16-16_4-1-2-2-16-0.5,0.019905217,0.032971777
24-5-8-8-16_4-1-2-2-16-0.95,0.0203478,0.033271022
18-4-10-16-16_4-1-2-2-16-0.5,0.02017778,0.033401534
24-2-10-8-16_4-1-2-2-16-0.95,0.020403858,0.033485502
24-2-9-8-16_4-1-2-2-16-0.75,0.020610835,0.03375756
24-5-9-8-16_4-1-2-2-16-0.75,0.02339341,0.035083275
24-5-10-8-16_4-1-2-2-16-0.95,0.020319074,0.03245987
24-4-8-8-16_4-1-2-2-16-0.5,0.020175504,0.033266477
24-3-9-8-16_4-1-2-2-16-0.75,0.020696545,0.034154564
24-4-8-16-16_4-1-2-2-16-0.5,0.0203044,0.033540286
18-2-8-16-16_4-1-2-2-16-0.5,0.019913277,0.033300824
24-4-9-16-16_4-1-2-2-16-0.5,0.020224366,0.03335777
24-2-9-16-16_4-1-2-2-16-0.5,0.020507684,0.033694394
24-5-10-8-16_4-1-2-2-16-0.75,0.021883028,0.034015954
24-3-10-8-16_4-1-2-2-16-0.75,0.020408373,0.03369403
24-2-10-8-16_4-1-2-2-16-0.75,0.020742942,0.03411079
24-3-10-8-16_4-1-2-2-16-0.9,0.020987961,0.034545008
18-2-9-16-16_4-1-2-2-16-0.5,0.020056617,0.033435203
18-2-8-16-16_4-1-2-2-16-0.75,0.019916933,0.033206627
24-3-9-8-16_4-1-2-2-16-0.9,0.020423045,0.033218868
24-4-10-16-16_4-1-2-2-16-0.5,0.020415474,0.03377524
18-2-9-16-16_4-1-2-2-16-0.75,0.020255892,0.033350963
18-2-10-16-16_4-1-2-2-16-0.5,0.020048317,0.033388253
18-5-8-16-16_4-1-2-2-16-0.5,0.019867403,0.033155613
24-2-10-16-16_4-1-2-2-16-0.5,0.02006263,0.033198755
18-3-8-8-16_4-1-2-2-16-0.75,0.021503367,0.034321424
18-2-10-16-16_4-1-2-2-16-0.75,0.020099228,0.033052117
18-5-9-16-16_4-1-2-2-16-0.5,0.020345628,0.03374439
18-3-8-16-16_4-1-2-2-16-0.5,0.020451365,0.033720132
24-2-8-16-16_4-1-2-2-16-0.5,0.020193493,0.033489425
24-5-9-8-16_4-1-2-2-16-0.95,0.020461382,0.033428945
18-2-8-8-16_4-1-2-2-16-0.9,0.02004614,0.033265047
18-3-9-8-16_4-1-2-2-16-0.75,0.02046332,0.033746637
18-3-8-8-16_4-1-2-2-16-0.95,0.020294545,0.03317197
18-3-9-16-16_4-1-2-2-16-0.5,0.019936252,0.033205725
24-2-8-16-16_4-1-2-2-16-0.75,0.020300373,0.033660572
24-2-9-16-16_4-1-2-2-16-0.5,0.020208942,0.033229157
18-5-10-16-16_4-1-2-2-16-0.5,0.019928373,0.03311162
18-5-10-16-16_4-1-2-2-16-0.75,0.020160297,0.033277974
18-2-9-8-16_4-1-2-2-16-0.9,0.020197978,0.0332302
18-3-10-16-16_4-1-2-2-16-0.5,0.020285998,0.03340146
24-2-9-16-16_4-1-2-2-16-0.75,0.020161936,0.033369847
24-5-8-16-16_4-1-2-2-16-0.5,0.020062188,0.03333382
24-2-10-16-16_4-1-2-2-16-0.5,0.020388866,0.03372701
24-2-10-16-16_4-1-2-2-16-0.75,0.02003598,0.033174075
24-5-9-16-16_4-1-2-2-16-0.5,0.02046955,0.033588976
24-3-8-16-16_4-1-2-2-16-0.5,0.019961018,0.03300102
18-3-8-16-16_4-1-2-2-16-0.5,0.019970192,0.033201363
18-4-8-8-16_4-1-2-2-16-0.9,0.020102773,0.033012766
24-3-10-8-16_4-1-2-2-16-0.9,0.020519096,0.033350352
18-2-10-8-16_4-1-2-2-16-0.9,0.020699928,0.033870544
18-3-8-16-16_4-1-2-2-16-0.75,0.019781534,0.03316158
18-3-9-16-16_4-1-2-2-16-0.5,0.019995596,0.033059366
24-5-10-16-16_4-1-2-2-16-0.5,0.020427842,0.033712912
24-5-8-16-16_4-1-2-2-16-0.75,0.020196747,0.03339131
24-3-9-16-16_4-1-2-2-16-0.5,0.020425806,0.033559848
18-4-9-8-16_4-1-2-2-16-0.9,0.02038274,0.03352844
24-5-9-16-16_4-1-2-2-16-0.75,0.020284537,0.03348547
18-2-8-16-16_4-1-2-2-16-0.5,0.020045852,0.03328151
18-3-9-16-16_4-1-2-2-16-0.75,0.02010207,0.033339314
18-4-8-8-16_4-1-2-2-16-0.9,0.04493321,0.05692478
18-2-9-16-16_4-1-2-2-16-0.5,0.020304844,0.03341786
18-4-10-8-16_4-1-2-2-16-0.9,0.020664806,0.03410335
24-3-10-16-16_4-1-2-2-16-0.5,0.02043012,0.03367553
18-3-9-8-16_4-1-2-2-16-0.95,0.020581182,0.033051513
24-5-10-16-16_4-1-2-2-16-0.75,0.020794937,0.03428508
24-4-9-16-16_4-1-2-2-16-0.75,0.029294107,0.03897902
18-3-10-16-16_4-1-2-2-16-0.75,0.020642627,0.03404816
24-2-8-8-16_4-1-2-2-16-0.9,0.020124504,0.033374887
18-4-8-16-16_4-1-2-2-16-0.5,0.020086026,0.033430148
18-2-10-16-16_4-1-2-2-16-0.5,0.020485545,0.03364346
18-2-8-16-16_4-1-2-2-16-0.75,0.020041572,0.03249637
24-5-10-8-16_4-1-2-2-16-0.95,0.020599276,0.03299316
24-4-10-16-16_4-1-2-2-16-0.75,0.022234058,0.034412593
24-4-8-8-16_4-1-2-2-16-0.9,0.020545319,0.03389548
18-4-9-8-16_4-1-2-2-16-0.9,0.030051205,0.03848476
24-3-8-16-16_4-1-2-2-16-0.75,0.020643452,0.034103625
18-4-8-16-16_4-1-2-2-16-0.9,0.019994147,0.033228368
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
4-2-2-4-16_4-1-2-2-16-0.5,0.9791853,1.0489607
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
18-4-8-4-16_4-1-2-2-16-0.5,0.020694686,0.034030918
model,MAE,RMSE
model,MAE,RMSE
