2-8-4-1-2-2-0.5,0.09675597723954572,0.10435476372926175
2-8-4-1-2-2-0.9,0.022716800581238185,0.03695682162517851
3-8-4-1-2-2-0.5,0.05131241193597393,0.06585167033320316
3-8-4-1-2-2-0.9,0.02953438247291904,0.044372275496472664
4-8-4-1-2-2-0.5,0.03404159037397564,0.0467532423250782
5-8-4-1-2-2-0.5,0.025352822505310058,0.04075416507251422
4-8-4-1-2-2-0.9,0.026616944760867643,0.04090579218353692
2-8-4-1-3-2-0.5,0.03281383424594592,0.04922350929723192
5-8-4-1-2-2-0.9,0.032352840526810756,0.04990642186611849
3-8-4-1-3-2-0.5,0.022797521856489558,0.0369279611666914
2-8-4-1-3-2-0.9,0.03798380821839312,0.06183070396991306
3-8-4-1-3-2-0.9,0.023559570708947826,0.03867064264170372
4-8-4-1-3-2-0.5,0.026833834845170858,0.042209350495330485
4-8-4-1-3-2-0.9,0.020866906901326518,0.03397711936177061
5-8-4-1-3-2-0.5,0.04086134514914202,0.06161299147016631
5-8-4-1-3-2-0.9,0.036530352629459986,0.0633047850792764
2-8-16_4-1-2-2-0.5,0.06843484661216416,0.0785168561900635
2-8-16_4-1-2-2-0.9,0.028581551378091416,0.04362455174953311
3-8-16_4-1-2-2-0.5,0.050695142508946044,0.06772233431462497
3-8-16_4-1-2-2-0.9,0.021762640491860594,0.03558530750464225
4-8-16_4-1-2-2-0.5,0.048751194677839726,0.06700057281353225
4-8-16_4-1-2-2-0.9,0.021431480491406932,0.036370842238681256
5-8-16_4-1-2-2-0.5,0.057070137636703475,0.07241090070332283
2-8-16_4-1-3-2-0.5,0.043697877001151096,0.06224517641548616
5-8-16_4-1-2-2-0.9,0.027604692744430486,0.04115028957944793
3-8-16_4-1-3-2-0.5,0.0426701608928152,0.06195607587311303
4-8-16_4-1-3-2-0.5,0.042390764459544185,0.06188900459486975
2-8-16_4-1-3-2-0.9,0.034386334220599765,0.048571632832773326
5-8-16_4-1-3-2-0.5,0.044032234945518854,0.062351884239754816
3-8-16_4-1-3-2-0.9,0.025445882433462696,0.04131613340132801
2-8-32_4-1-2-2-0.5,0.08934289470609307,0.09726734585236793
3-8-32_4-1-2-2-0.5,0.07764074722160537,0.08646189177354775
4-8-16_4-1-3-2-0.9,0.02730621976683504,0.041277422103333856
4-8-32_4-1-2-2-0.5,0.09158581639872138,0.10406615837526988
5-8-32_4-1-2-2-0.5,0.07814965023406084,0.08691869638994727
5-8-16_4-1-3-2-0.9,0.023614357935193085,0.03628070638836309
2-8-32_4-1-3-2-0.5,0.04378760351835512,0.06227325178219962
3-8-32_4-1-3-2-0.5,0.044912566308301906,0.06266035338389253
4-8-32_4-1-3-2-0.5,0.045901456063570434,0.06305561191111934
2-8-32_4-1-2-2-0.9,0.022023839985509035,0.03583306371436747
5-8-32_4-1-3-2-0.5,0.044401899322974434,0.062476339348428445
2-16-4-1-2-2-0.5,0.0834205625408844,0.09172292329619043
3-16-4-1-2-2-0.5,0.07342409891801462,0.08274747520090497
3-8-32_4-1-2-2-0.9,0.03792677042685113,0.05277848782393667
4-16-4-1-2-2-0.5,0.03275602891324366,0.04528415378236561
5-16-4-1-2-2-0.5,0.14176031838672573,0.14639810606724304
2-16-4-1-3-2-0.5,0.038659258512444825,0.04623334498377885
4-8-32_4-1-2-2-0.9,0.03350116194291244,0.05154586667893573
3-16-4-1-3-2-0.5,0.04189276091046708,0.06178023550053408
4-16-4-1-3-2-0.5,0.031633423039474,0.043096361442283015
5-8-32_4-1-2-2-0.9,0.03393995139024662,0.05038018436179579
5-16-4-1-3-2-0.5,0.025685601382002845,0.039535555836685186
2-16-16_4-1-2-2-0.5,0.06900296024030136,0.07898927083733667
3-16-16_4-1-2-2-0.5,0.1866927390035006,0.1925968803641212
2-8-32_4-1-3-2-0.9,0.04155469672331519,0.05629411299798846
4-16-16_4-1-2-2-0.5,0.0997199552453078,0.10720813135925128
3-8-32_4-1-3-2-0.9,0.03043368343142846,0.041707755626426715
5-16-16_4-1-2-2-0.5,0.03748816347542586,0.0478361147441548
2-16-16_4-1-3-2-0.5,0.04298674662962254,0.062038874591112965
3-16-16_4-1-3-2-0.5,0.043022163515167015,0.06204859405563622
4-8-32_4-1-3-2-0.9,0.030410249470492992,0.04840616309325386
4-16-16_4-1-3-2-0.5,0.04446466591211406,0.06249816034958122
5-16-16_4-1-3-2-0.5,0.0426651070984526,0.06195539895207881
2-16-32_4-1-2-2-0.5,0.08158787155218028,0.08592405126039655
3-16-32_4-1-2-2-0.5,0.13690609080821295,0.16019024049634703
5-8-32_4-1-3-2-0.9,0.033012148966199986,0.04323751423491635
4-16-32_4-1-2-2-0.5,0.08318111361467515,0.0915026116791189
2-16-4-1-2-2-0.9,0.022428850434790388,0.037474290263740044
3-16-4-1-2-2-0.9,0.026512765553780106,0.03943802303016296
5-16-32_4-1-2-2-0.5,0.14190926837832304,0.1477154450504501
2-16-32_4-1-3-2-0.5,0.04477464691216848,0.06260924874739807
3-16-32_4-1-3-2-0.5,0.04283490393977514,0.061998784220273044
4-16-32_4-1-3-2-0.5,0.045974299645488256,0.06308337070807224
4-16-4-1-2-2-0.9,0.02482615653337854,0.03860307774178221
5-16-32_4-1-3-2-0.5,0.042876883248509835,0.0620098014548009
2-8-4-3-2-2-0.5,0.0678414044700889,0.07802668465091679
5-16-4-1-2-2-0.9,0.03272899772755246,0.049218970856593776
3-8-4-3-2-2-0.5,0.07190615586549137,0.08143952130989827
4-8-4-3-2-2-0.5,0.02876737617030125,0.04718779414653199
