
24-3-20-16-16_4-3-3-1-16-1-0.75,0.323598,0.50098044
24-3-20-16-16_4-3-2-1-8-1-0.75,0.46198794,0.6628258
24-3-9-16-16_4-3-3-1-8-1-0.75,0.3411065,0.51973623
18-2-8-16-16_4-3-3-1-16-1-0.9,0.41931495,0.60842234
18-4-9-16-16_4-1-3-1-8-1-0.9,0.3240985,0.4867668
18-2-9-16-16_4-3-2-1-16-1-0.9,0.4762403,0.666203
24-3-8-16-16_4-3-2-1-16-1-0.9,0.49623844,0.6841673
18-2-8-16-16_4-3-2-1-8-1-0.9,1.7349653,1.8119992
18-4-8-16-16_4-3-2-1-8-1-0.75,0.8707052,1.0004723
18-4-8-16-16_4-3-3-1-16-1-0.75,0.32589832,0.5084622
24-3-20-16-16_4-3-3-1-8-1-0.75,0.34813106,0.52614766
18-2-9-16-16_4-3-3-1-16-1-0.9,0.32198358,0.48806167
18-4-9-16-16_4-1-2-1-8-1-0.9,0.404218,0.5535204
24-3-8-16-16_4-3-3-1-16-1-0.9,0.3639355,0.5373225
18-4-9-16-16_4-3-3-1-16-1-0.75,0.33543205,0.50865054
18-4-8-16-16_4-3-3-1-8-1-0.75,0.31037927,0.49188545
18-4-9-16-16_4-3-2-1-8-1-0.75,0.41516948,0.6210904
18-2-9-16-16_4-3-2-1-8-1-0.9,0.90878224,1.0201751
24-3-9-16-16_4-3-2-1-16-1-0.9,0.6709611,0.8219886
18-2-8-16-16_4-3-3-1-8-1-0.9,0.31463775,0.49710917
24-3-8-16-16_4-3-2-1-8-1-0.9,0.45163164,0.6457853
18-4-9-16-16_4-3-3-1-8-1-0.75,0.44336835,0.58575076
24-3-9-16-16_4-3-3-1-16-1-0.9,0.31551003,0.50053364
24-3-8-16-16_4-3-3-1-8-1-0.9,0.35740003,0.5495911
24-3-20-16-16_4-3-2-1-16-1-0.9,0.9288665,1.0691335
18-2-9-16-16_4-3-3-1-8-1-0.9,0.307094,0.49650577
24-3-9-16-16_4-3-2-1-8-1-0.9,0.7076225,0.8247577
18-4-8-16-16_4-3-2-1-16-1-0.9,0.46961677,0.70564467
24-3-9-16-16_4-3-3-1-8-1-0.9,0.45298687,0.6265021
24-3-20-16-16_4-3-2-1-8-1-0.9,0.50066066,0.6872318
24-3-20-16-16_4-3-3-1-16-1-0.9,0.3047726,0.48987448
18-4-9-16-16_4-3-2-1-16-1-0.9,0.41984028,0.64344597
24-3-20-16-16_4-3-3-1-8-1-0.9,0.32095486,0.5209082
18-4-8-16-16_4-3-2-1-8-1-0.9,0.46750343,0.6207406
18-4-8-16-16_4-3-3-1-16-1-0.9,0.3099335,0.4792654
18-4-8-16-16_4-3-3-1-8-1-0.9,0.33657554,0.5497215
18-4-9-16-16_4-3-3-1-16-1-0.9,0.31241897,0.49152958
18-4-9-16-16_4-3-2-1-8-1-0.9,0.7192347,0.8470394
18-4-9-16-16_4-3-3-1-8-1-0.9,0.31218696,0.49500787
model,MAE,RMSE
