0.20033419,0.6096604
0.38508296,0.39985552
0.30974925,0.47853112
0.31661525,0.54027045
0.36194348,0.5003694
0.3034404,0.56930053
0.40390506,0.48874208
0.22725616,0.5722857
0.43480048,0.45546386
0.24757132,0.5311771
0.3312911,0.45778877
0.39522383,0.53889805
0.22095531,0.5496898
0.36510947,0.41606897
0.2589503,0.49836853
0.4115606,0.48056608
0.25138354,0.5923773
0.46024615,0.4560783
0.18379536,0.63096386
0.47812277,0.42915997
0.18395653,0.6105222
0.38943335,0.40486026
0.301805,0.5266864
0.33922207,0.50743943
0.34949622,0.53382564
0.3127616,0.57538646
0.38708025,0.49746156
0.21758623,0.53231645
0.4328205,0.40770397
0.23667872,0.5918126
0.42490023,0.47409707
0.25007084,0.5578714
0.399347,0.49652308
0.25651234,0.561812
0.39303783,0.4515664
0.26033124,0.5575226
0.37259525,0.4407031
0.19574551,0.46033913
0.4391044,0.4396293
0.22552188,0.61537135
0.44630885,0.46168724
0.2389193,0.596528
0.42178932,0.46673635
0.25471643,0.59442455
0.41083363,0.4507889
0.30105004,0.6043816
0.3747346,0.5562548
0.33498338,0.52726007
0.3261302,0.5783063
0.36863557,0.51756376
0.31121054,0.54630834
0.35047677,0.49422917
0.34364393,0.5204679
0.28960937,0.54435205
0.41740814,0.45128828
0.15895557,0.5629859
0.4496215,0.3657059
0.29266322,0.6045673
0.32718733,0.48116583
0.35004303,0.4758235
0.3031264,0.5383619
0.43570268,0.5218531
0.16509044,0.5912046
0.4743133,0.36754632
0.18257982,0.64126754
0.44923896,0.39215854
0.14681406,0.5568828
0.43911576,0.40371075
0.25658467,0.574953
0.40436062,0.49531403
0.35445392,0.60817504
0.31127706,0.5950679
0.39539775,0.46410507
0.2812513,0.5523416
0.4145922,0.553932
0.30825746,0.60935986
0.34363848,0.47992092
0.30589303,0.5406968
0.3569448,0.51604456
0.35296363,0.53648907
0.29351562,0.55727327
0.38611907,0.45719716
0.31983134,0.54603976
0.36101252,0.48738533
0.27188826,0.5494392
0.3697939,0.46554503
0.34405163,0.4669926
0.29843116,0.5515696
0.36214554,0.47441012
0.28843865,0.53226346
0.40275523,0.51885355
0.2556365,0.52550983
0.4139986,0.51724136
0.26458415,0.5739574
0.413888,0.4770367
0.18161501,0.5685739
0.45215565,0.3635502
0.22295141,0.64945966
0.47880468,0.4674928
0.14948629,0.61057955
0.43137962,0.3810658
0.10275406,0.43697712
0.3740436,0.3326889
0.12828003,0.39510727
0.44103086,0.35018265
0.20235573,0.6080436
0.3128498,0.28490382
0.35209727,0.53882957
0.29251805,0.538496
0.46546903,0.4978883
0.15135737,0.6522119
0.5105042,0.37729576
0.058011506,0.62683654
0.539332,0.3464305
0.10658942,0.67543995
0.50811696,0.35904035
0.06308148,0.5869882
0.5155635,0.3509443
0.19610853,0.6726986
0.46178433,0.44313008
0.19465236,0.58515215
0.4468587,0.4310529
