-0.0073179994,0.05236245,0.019085817,-0.035725467
-0.0072556296,0.04907962,0.015300247,-0.029499147
-0.005655306,0.0475662,0.018562557,-0.023102425
-0.0037202826,0.049524862,0.02837077,-0.021916613
-0.005174828,0.051578287,0.031922445,-0.02563977
-0.006560628,0.053393327,0.031547777,-0.030526523
-0.0074018827,0.05412498,0.028371377,-0.034181062
-0.008691615,0.052100558,0.020959366,-0.033637352
-0.0068093208,0.0512416,0.021096874,-0.030587813
-0.0064496547,0.049982764,0.021073999,-0.027534692
-0.0069925166,0.048236605,0.020085257,-0.023789035
-0.004929084,0.049882945,0.027589671,-0.022807488
-0.007142075,0.04959768,0.026044218,-0.0237368
-0.0075915423,0.04968274,0.025596004,-0.023822876
-0.008064865,0.049217734,0.024218678,-0.023211176
-0.007170781,0.049938526,0.02647318,-0.023148447
-0.006869269,0.051156413,0.028579736,-0.024900615
-0.005870737,0.05395532,0.0326437,-0.029361265
-0.007888314,0.05388887,0.02737738,-0.033185698
-0.007885979,0.05306117,0.023272958,-0.033439863
-0.0065927,0.052575625,0.022956546,-0.03222862
-0.007032332,0.05065681,0.020095786,-0.029565036
-0.006213981,0.049736176,0.021474147,-0.02625973
-0.0056848885,0.049856298,0.024687324,-0.024691012
-0.004622794,0.052355886,0.031198543,-0.027046183
-0.005276561,0.055031188,0.033507977,-0.032884732
-0.0068927966,0.05582596,0.029295346,-0.037951358
-0.009446924,0.052163597,0.017481696,-0.036387283
-0.008505007,0.04807374,0.012295322,-0.028228601
-0.0060305414,0.046144545,0.016556563,-0.019903813
-0.0028036206,0.04932715,0.030796196,-0.019040858
-0.0056824354,0.051153775,0.032555077,-0.023850296
-0.0071802964,0.052900255,0.031487744,-0.028826803
-0.007913732,0.053560935,0.028195003,-0.032295354
-0.008398049,0.05244391,0.02294352,-0.032542683
-0.008023734,0.050433293,0.019273434,-0.029384606
-0.007068376,0.048778486,0.019345222,-0.02485029
-0.008416283,0.045403007,0.015850453,-0.01854252
-0.006444087,0.045424618,0.022529753,-0.013613737
-0.006045971,0.04732598,0.029767917,-0.014032779
-0.0066113044,0.050441947,0.034575913,-0.019063646
-0.006968965,0.05427596,0.03698689,-0.027147217
-0.008823389,0.055417612,0.031119144,-0.0339928
-0.008700523,0.055161554,0.025416633,-0.036659613
-0.007750239,0.053844694,0.02141036,-0.035820737
-0.0055552246,0.053657807,0.023071224,-0.034365907
-0.0044181054,0.054311547,0.026159408,-0.03481028
-0.0055564158,0.053615734,0.024171589,-0.0353196
-0.005566935,0.053076755,0.02347426,-0.034643315
-0.0054454063,0.052592784,0.023496855,-0.033644732
-0.0046244226,0.0533403,0.02634613,-0.03385792
-0.006041422,0.052473135,0.023765529,-0.033882637
-0.0054878653,0.052646704,0.024890414,-0.03338728
-0.006173554,0.05185106,0.02328405,-0.032579113
-0.0059241075,0.05149761,0.023595667,-0.031253483
-0.006472216,0.050466303,0.022328576,-0.029411253
-0.0071384823,0.048760068,0.020305738,-0.026081761
-0.0054568257,0.049611844,0.025583273,-0.024256036
-0.006603141,0.049643163,0.025896952,-0.024399316
-0.0070654396,0.04997662,0.026235916,-0.024727259
-0.0066519906,0.051177688,0.028206643,-0.026137793
-0.0060922685,0.05322939,0.03074008,-0.029568339
-0.0076743597,0.05304418,0.02642092,-0.032182954
-0.009059117,0.050341383,0.0188508,-0.029939028
-0.006128461,0.050461862,0.022837913,-0.026778037
-0.0068683843,0.049191847,0.021990849,-0.024604766
-0.0075530834,0.04771153,0.020983422,-0.021410828
-0.00824885,0.045911547,0.019908302,-0.017195415
-0.0069524916,0.046576608,0.025368627,-0.014835146
-0.0065057464,0.048945013,0.031434923,-0.01701865
-0.0036673492,0.056525696,0.044685237,-0.02742828
-0.006565634,0.06092776,0.04116973,-0.041817617
-0.009958006,0.059407357,0.025419248,-0.04860267
-0.011074975,0.052666925,0.008083859,-0.04227601
-0.0045614163,0.050973475,0.014402989,-0.032526
-0.001976359,0.05158579,0.024226522,-0.029077906
-0.0032421567,0.052580506,0.028421288,-0.030491682
-0.006362163,0.051521473,0.024360722,-0.031256866
-0.007021307,0.050397657,0.022104628,-0.029422369
-0.0054146256,0.05132411,0.026127027,-0.028619498
-0.00553545,0.052358128,0.028119592,-0.030196743
-0.006650467,0.052429494,0.026307914,-0.031704396
-0.006356963,0.052920695,0.026312355,-0.032654744
-0.0066742175,0.052561164,0.024485838,-0.03291425
-0.0064808107,0.052050292,0.023478242,-0.03208921
-0.007579851,0.04957968,0.018797033,-0.028775943
-0.0068826363,0.047856495,0.018946975,-0.023673914
-0.00478294,0.0492432,0.026739437,-0.021908855
-0.005547045,0.05095473,0.030446678,-0.024442937
-0.008436225,0.050092254,0.02513933,-0.025906803
-0.0071043773,0.05113494,0.02701486,-0.026402354
-0.007385515,0.051278904,0.02608991,-0.027368024
-0.0053680125,0.053997748,0.03141029,-0.030502006
-0.006586544,0.05484325,0.029150309,-0.03479443
-0.007197922,0.05440182,0.024868932,-0.036516137
-0.007480368,0.052354895,0.019834546,-0.034552008
-0.006754128,0.05019256,0.018149247,-0.029925385
-0.0040646615,0.05127356,0.025527148,-0.027799686
-0.004557845,0.052521396,0.02890684,-0.029683677
-0.006324915,0.05262707,0.026856598,-0.031761374
-0.008033026,0.050730504,0.021158455,-0.030533422
-0.009112038,0.04694121,0.01475909,-0.024344675
-0.010716651,0.040741038,0.0069953892,-0.012301428
-0.010028816,0.036046244,0.007888118,0.0022047095
-0.005722841,0.038607556,0.026794981,0.008532406
-0.0036542409,0.04757062,0.048943635,-0.0008623295
-0.014371545,0.046604954,0.03211786,-0.010842235
-0.015465579,0.04492955,0.021843562,-0.0106592085
-0.015114842,0.041114844,0.013916432,-0.0040340605
-0.008067992,0.044535693,0.0292961,-0.0014379282
-0.0049573258,0.05236819,0.046127133,-0.011549679
-0.007987206,0.058085557,0.045580108,-0.027786167
-0.012438313,0.05724893,0.028962106,-0.037103243
-0.010526141,0.05553717,0.020508142,-0.037353646
-0.007639136,0.053568076,0.018331703,-0.03397894
-0.0056515965,0.05219274,0.020026337,-0.030388165
-0.0061915843,0.049974546,0.019227203,-0.026600573
-0.0051202015,0.050098285,0.024245506,-0.024285212
-0.003936147,0.053091537,0.032610938,-0.027264165
-0.0054811956,0.05542118,0.033402704,-0.033656944
-0.007893678,0.05479665,0.026061473,-0.037250884
-0.008162231,0.0527694,0.020045333,-0.035673473
-0.008413812,0.04883781,0.0140472995,-0.029245483
-0.0066391756,0.046591982,0.01636841,-0.021413665
-0.0046107573,0.047565296,0.025386618,-0.018097298
-0.0022191005,0.0536885,0.040266905,-0.024427926
-0.0070316917,0.05549076,0.03481793,-0.03390851
-0.010058064,0.053517494,0.022843398,-0.036301516
-0.008411986,0.05161741,0.018707318,-0.03290089
-0.0062043876,0.05062793,0.020454546,-0.02891568
-0.004941259,0.050989,0.024856767,-0.027346624
-0.00495094,0.05221197,0.02843354,-0.028748175
-0.0095487265,0.04819008,0.017400762,-0.026335469
-0.019381583,0.031927947,-0.017028563,-0.0046838718
-0.009474772,0.027710233,-0.0019666213,0.02170956
-0.007249636,0.02792746,0.018641295,0.034095094
-0.0086996155,0.03290196,0.03781229,0.032105558
-0.015812736,0.03548246,0.0369844,0.02435816
-0.019447811,0.03661227,0.031110333,0.01933867
-0.018623415,0.038337894,0.030006016,0.016452596
-0.013527221,0.044742566,0.041316405,0.008888123
-0.014496565,0.04866359,0.039882928,-0.002390252
-0.014541688,0.051130775,0.03507827,-0.011567823
-0.013275577,0.05237291,0.030467503,-0.017621273
-0.010139311,0.054589774,0.031395342,-0.02292882
-0.008617727,0.0562313,0.030889383,-0.028717972
-0.008686051,0.055835523,0.02608142,-0.03238555
-0.010242828,0.051526457,0.0155759435,-0.029588966
-0.008776253,0.04777478,0.013372107,-0.021749735
-0.006084253,0.04696827,0.020335019,-0.015802296
-0.0066347616,0.046806637,0.024861945,-0.01385345
-0.01210316,0.04174852,0.014316094,-0.008500291
-0.012208336,0.038033675,0.0125792725,0.00147956
-0.008407536,0.039959125,0.02632891,0.006250187
-0.0073607285,0.045473855,0.040230926,0.00049774954
-0.009598482,0.050765343,0.043222655,-0.011499982
-0.012694471,0.052595302,0.03485289,-0.021381095
-0.011619512,0.05384359,0.029801559,-0.026764544
-0.010515583,0.053286836,0.02450689,-0.028635604
-0.007548858,0.05401323,0.02600886,-0.029577266
-0.0066607986,0.05423868,0.026100697,-0.031199982
-0.0063822013,0.05418163,0.025470145,-0.032496564
-0.0064197243,0.053634536,0.0241493,-0.032873575
-0.005983272,0.053304825,0.024167888,-0.032669928
-0.006434453,0.052116208,0.022337668,-0.03152832
-0.009112075,0.047317117,0.013417198,-0.025486061
-0.008568971,0.043406893,0.012156877,-0.01535515
-0.007997761,0.04097338,0.01590868,-0.0061474377
-0.0050568483,0.04435895,0.03136782,-0.0046299566
-0.0042319275,0.051863354,0.045991734,-0.014843311
