-0.008390665,-0.03889813,-0.032044064,0.010005461,-0.10622552,-0.02465011,0.06083949,0.011603812,0.08057883,0.01636591,0.11135392,-0.013874203,0.010019295,-0.029168492,-0.013432486,0.05601168
-0.008152084,-0.041452847,-0.03347093,0.010024186,-0.1173213,-0.024352351,0.062815584,0.0011891819,0.08419421,0.016632406,0.11940431,-0.012690503,0.010147861,-0.02786801,-0.013648309,0.054250147
-0.008659847,-0.042635147,-0.032871958,0.009847765,-0.11828965,-0.024379235,0.063464515,0.0094502745,0.08352945,0.016014578,0.11771812,-0.014027285,0.010861547,-0.028507631,-0.016712816,0.051737826
-0.009131664,-0.040266767,-0.0315481,0.009811775,-0.10729451,-0.025059937,0.06293856,0.02950417,0.077545665,0.015882177,0.106665604,-0.014371316,0.011915184,-0.03077669,-0.019527005,0.050098956
-0.009386984,-0.039474346,-0.030946603,0.009809228,-0.106847435,-0.02507736,0.062202785,0.028760869,0.07687914,0.015693061,0.10593966,-0.014914059,0.011914256,-0.030062472,-0.019229196,0.05101408
-0.008962788,-0.038386762,-0.031322632,0.009869048,-0.10369396,-0.025429301,0.061290428,0.024317168,0.0769951,0.016015623,0.10512201,-0.013935491,0.011401266,-0.030401621,-0.016739655,0.053767417
-0.009199207,-0.037650887,-0.030815208,0.009854972,-0.101287484,-0.025343634,0.060805626,0.026675431,0.07619476,0.015929822,0.10362539,-0.014519591,0.011287019,-0.03049063,-0.016801905,0.05409098
-0.008835761,-0.039715234,-0.032092758,0.009889968,-0.110477075,-0.02477577,0.062181357,0.013455405,0.08015829,0.015988307,0.11217883,-0.013764969,0.010885947,-0.029145464,-0.015545211,0.053383242
-0.008791503,-0.039534427,-0.03195922,0.009815325,-0.106859796,-0.02502516,0.061795924,0.017437262,0.07960413,0.015900975,0.10941486,-0.013967046,0.01086268,-0.030312572,-0.015745597,0.053785153
-0.009145954,-0.04060702,-0.03179863,0.009817231,-0.11243679,-0.024744697,0.06275309,0.017072251,0.08019447,0.015550827,0.11234939,-0.014628417,0.011394928,-0.029060379,-0.017331675,0.051722456
-0.008707312,-0.043509796,-0.032969836,0.009755445,-0.12166116,-0.024483597,0.06372827,0.0039310576,0.08491656,0.015208039,0.12002091,-0.01452625,0.011087674,-0.027903253,-0.016340012,0.0517325
-0.009159079,-0.041203506,-0.03151921,0.009659987,-0.11000697,-0.025291838,0.06252989,0.022883583,0.07973007,0.014902248,0.10876017,-0.015442448,0.011860359,-0.030420477,-0.01854311,0.051560152
-0.009491907,-0.042722926,-0.0316052,0.009678228,-0.1191284,-0.024730017,0.06386646,0.01712047,0.08135972,0.014607609,0.1148387,-0.015838217,0.012234685,-0.028214216,-0.01963216,0.04935204
-0.008948449,-0.043025754,-0.032584798,0.009627949,-0.119090304,-0.025037361,0.06363047,0.0094799595,0.08321061,0.014744562,0.11616076,-0.0146988705,0.011690453,-0.029028656,-0.017325021,0.05141585
-0.009674262,-0.043159887,-0.03174927,0.009554356,-0.12268205,-0.025010057,0.063937955,0.012382046,0.08255729,0.014266892,0.11655482,-0.015867302,0.012375321,-0.02801519,-0.019347979,0.05013291
-0.009392441,-0.042612057,-0.031790584,0.00954065,-0.115166806,-0.02523386,0.063885525,0.02007838,0.080659814,0.014215869,0.11149015,-0.015581147,0.012392037,-0.03009085,-0.019628031,0.049419522
-0.009987158,-0.04111879,-0.030589268,0.00945783,-0.11143736,-0.025381913,0.062882975,0.02593122,0.078483544,0.013808616,0.107697055,-0.016762553,0.012684789,-0.030083317,-0.020522786,0.049758133
-0.009458831,-0.038642827,-0.030244753,0.009611969,-0.09807857,-0.02593873,0.06125057,0.035150606,0.07509444,0.014235201,0.099112116,-0.016249137,0.012343402,-0.031998936,-0.019159555,0.051792182
-0.009636146,-0.039367534,-0.030284656,0.009610927,-0.10542544,-0.02531632,0.061117474,0.02338455,0.07805598,0.0140513275,0.10605663,-0.016964097,0.011808515,-0.029805323,-0.017763281,0.052922465
-0.008593563,-0.039929595,-0.031902526,0.009766375,-0.10607457,-0.02539155,0.06148181,0.015012547,0.08028949,0.014902263,0.10909718,-0.014799594,0.01106203,-0.03026163,-0.014970169,0.05449974
-0.009230443,-0.039533153,-0.030652871,0.009669303,-0.10297998,-0.025189733,0.06091321,0.024481954,0.07862814,0.014527369,0.10562181,-0.016695753,0.011270087,-0.030607969,-0.017130066,0.053531736
-0.008755892,-0.04112554,-0.032236002,0.009828851,-0.11209239,-0.024801662,0.0628457,0.013710174,0.08122118,0.015197897,0.11346299,-0.014552344,0.011294641,-0.029188236,-0.01627533,0.051944863
-0.008769936,-0.042049024,-0.0321433,0.009711925,-0.1138736,-0.024802905,0.062331166,0.011166382,0.08291825,0.014967867,0.11430145,-0.015411477,0.010966892,-0.029194087,-0.016195148,0.05314359
-0.009050499,-0.041494448,-0.03181289,0.009758121,-0.11294634,-0.02503722,0.06291028,0.01870081,0.08058026,0.015053517,0.11175954,-0.015136451,0.011789652,-0.029402714,-0.018003507,0.051320914
-0.009210702,-0.039116543,-0.03069316,0.009723902,-0.10009034,-0.02540262,0.061541595,0.03388823,0.07606883,0.015140537,0.101619355,-0.0156131135,0.011833996,-0.031742293,-0.018998845,0.0515388
-0.0094141085,-0.03652588,-0.029932804,0.009830891,-0.09367206,-0.0256418,0.06033851,0.03880265,0.07300747,0.01556151,0.097026,-0.015267951,0.011841724,-0.031731598,-0.01838126,0.052913018
-0.008792219,-0.03640401,-0.030680152,0.009969869,-0.09468302,-0.025417699,0.059771422,0.028586965,0.07507567,0.01616603,0.10051815,-0.014303416,0.01078045,-0.031078335,-0.015189759,0.05571353
-0.00852273,-0.039895847,-0.03255601,0.009973522,-0.11404078,-0.024542857,0.061638676,0.0023074555,0.082697175,0.016244251,0.116621874,-0.013481192,0.010157839,-0.027683025,-0.013172875,0.055825397
-0.008154176,-0.043248236,-0.033955455,0.009895983,-0.1229571,-0.024299363,0.06351981,-0.005270305,0.086786054,0.016103495,0.123263545,-0.013056447,0.010192055,-0.027375031,-0.013799177,0.053815164
-0.009094707,-0.044193983,-0.03278232,0.009683236,-0.12361359,-0.024362212,0.0645932,0.008879632,0.084522165,0.015192439,0.12018286,-0.01485894,0.011556106,-0.02798263,-0.018543523,0.049611617
-0.009376874,-0.040473457,-0.031209487,0.00968249,-0.105383396,-0.025354803,0.06329006,0.035362635,0.076332904,0.015269814,0.10373007,-0.014932065,0.012542455,-0.031686515,-0.02121064,0.048636332
-0.009768303,-0.04084252,-0.030599546,0.009662346,-0.11230806,-0.025025327,0.062562846,0.025517255,0.078343116,0.014698424,0.10870748,-0.01633986,0.012354255,-0.029003076,-0.020280186,0.050189935
-0.008752893,-0.04018071,-0.031797286,0.009764474,-0.10829159,-0.025595479,0.061702836,0.017951049,0.07956191,0.015216555,0.10832677,-0.014515131,0.011544836,-0.030022614,-0.01647039,0.053881835
-0.0095986305,-0.03901503,-0.030462505,0.009669609,-0.105195045,-0.025403403,0.06124031,0.026301036,0.07728089,0.014845929,0.10504861,-0.016054118,0.011851558,-0.030133111,-0.01832121,0.05286835
-0.008954673,-0.039864194,-0.031844366,0.009796472,-0.10802906,-0.025076276,0.06247461,0.019451106,0.078953624,0.01540918,0.1093178,-0.014236919,0.011458105,-0.030125238,-0.016860586,0.052004695
-0.009142731,-0.041344795,-0.031935908,0.009675267,-0.11493744,-0.024799356,0.06246892,0.010207603,0.08218659,0.014996355,0.11463103,-0.015151106,0.011158586,-0.028802352,-0.016386636,0.052930612
-0.008892573,-0.04264106,-0.032670956,0.009733377,-0.11909936,-0.024858024,0.06364364,0.008117802,0.08329063,0.015019238,0.11724783,-0.014490458,0.011517596,-0.028485753,-0.016794527,0.05158906
-0.009170872,-0.04773415,-0.03327678,0.009524125,-0.13728817,-0.024063267,0.06556535,-0.008118558,0.09022826,0.013895274,0.13021071,-0.016157249,0.0116364015,-0.025281781,-0.017957848,0.049439587
-0.0090887025,-0.047400255,-0.033279963,0.0094358865,-0.13168247,-0.02490056,0.06591258,0.003608898,0.08746404,0.013646887,0.12357462,-0.015736986,0.012492888,-0.027921624,-0.019599754,0.048267726
-0.010269541,-0.04571402,-0.030885665,0.009272539,-0.12539507,-0.025085712,0.06529506,0.022989577,0.08213355,0.012822912,0.11464373,-0.018150218,0.013658487,-0.028665911,-0.024095608,0.04582398
-0.009963428,-0.043113973,-0.031039542,0.009360118,-0.116141796,-0.025673343,0.06444969,0.026980244,0.07903079,0.013203296,0.108730935,-0.016641013,0.013606093,-0.030313848,-0.022456586,0.047199626
-0.010298561,-0.039665885,-0.029324148,0.009337227,-0.10312456,-0.02616875,0.061392363,0.036101103,0.07532041,0.013030383,0.0994237,-0.018196806,0.013247293,-0.031194523,-0.021790762,0.05060515
-0.009770273,-0.03908606,-0.03006245,0.009535118,-0.10289412,-0.02592223,0.061341144,0.02871355,0.07629165,0.013520931,0.102342986,-0.016978828,0.012564483,-0.030652696,-0.018910237,0.05199119
-0.00931522,-0.038883228,-0.030444454,0.009544346,-0.10034242,-0.025717162,0.0604858,0.02372232,0.07779561,0.013881653,0.103464775,-0.016805083,0.011569031,-0.031068178,-0.016703442,0.054291088
-0.00916907,-0.038924,-0.030758277,0.009674721,-0.10156337,-0.025451532,0.06089659,0.022921357,0.07810326,0.014293064,0.105111256,-0.016275376,0.011420168,-0.030694308,-0.01633982,0.053847834
-0.00883137,-0.03841129,-0.030601982,0.009730703,-0.095387764,-0.025408017,0.060195815,0.028840616,0.076999344,0.014697847,0.10154749,-0.01635324,0.011046801,-0.031888984,-0.016265206,0.054279987
-0.008917198,-0.036951266,-0.030243214,0.009853368,-0.09212278,-0.025440779,0.059731957,0.033294115,0.07501104,0.015252012,0.09900359,-0.01585165,0.011067266,-0.03182827,-0.016197009,0.05460092
-0.008317832,-0.038420007,-0.03122301,0.009993403,-0.09906975,-0.024963275,0.05997878,0.021455197,0.07856123,0.015808916,0.105630815,-0.015248852,0.010290808,-0.030348929,-0.014348714,0.055897143
-0.008192226,-0.038265474,-0.031672437,0.010016433,-0.09989263,-0.025007436,0.060134053,0.019399228,0.07889407,0.01633656,0.10650337,-0.014202336,0.010119055,-0.030475818,-0.013758887,0.05640866
-0.008445979,-0.037833765,-0.03161503,0.010086789,-0.10037886,-0.024865951,0.06082906,0.024126204,0.07738167,0.016879512,0.105781205,-0.013523817,0.010451383,-0.030508628,-0.01511356,0.05463095
-0.008479276,-0.03662066,-0.031260833,0.010098201,-0.094556026,-0.024991153,0.060339693,0.031084593,0.07514517,0.017275687,0.10126291,-0.013174688,0.010380098,-0.031668097,-0.015449377,0.05468403
-0.008597893,-0.03737188,-0.03179424,0.010151662,-0.10346203,-0.024660274,0.061074987,0.02019521,0.077404775,0.01746697,0.10794388,-0.012584361,0.010321531,-0.029570255,-0.014698862,0.054786924
-0.008177098,-0.03719586,-0.032075558,0.01015258,-0.09956224,-0.024922919,0.060614243,0.02155399,0.07728398,0.017714338,0.10558202,-0.012110597,0.009959774,-0.030786995,-0.013892764,0.05596969
-0.008815856,-0.03779421,-0.031647835,0.010083039,-0.10471335,-0.02462404,0.061314095,0.021317838,0.077574514,0.017261196,0.1081707,-0.0130463,0.010489965,-0.02958941,-0.015567053,0.054132175
-0.008285665,-0.038348835,-0.032419246,0.010111747,-0.104183115,-0.024735184,0.061669767,0.0193678,0.0783253,0.017468356,0.10852584,-0.012134955,0.010270761,-0.030351475,-0.014773638,0.05420671
