18-2-8-16-16_4-1-2-1-16-1-0.75,0.090998136,0.09965032
model,MAE,RMSE
18-2-8-16-16_4-1-3-1-16-1-0.75,0.029231947,0.04028628
24-3-8-16-16_4-1-3-1-8-1-0.75,0.028466089,0.040848494
24-3-8-16-16_4-1-3-1-16-1-0.75,0.025847282,0.04362564
18-2-8-16-16_4-1-3-1-8-1-0.75,0.028079376,0.042492777
18-2-8-16-16_4-1-2-1-16-1-0.75,0.020001957,0.033389714
18-2-8-16-16_4-1-2-1-8-1-0.75,0.02156495,0.035074852
18-2-9-16-16_4-1-3-1-16-1-0.75,0.02683274,0.037687995
model,MAE,RMSE
